data,venda,estoque,preco,venda_lag1,venda_lag7,venda_lag14,venda_ma7,venda_ma14,venda_ma28,venda_std7,dow,month,is_month_start,is_month_end,preco_diff1,estoque_diff1
2015-01-15,51.0,1530.0,1.49,100.0,93.0,0.0,87.0,80.42857142857143,62.035714285714285,21.275964529643662,3,1,0,0,0.19999999999999996,-51.0
2015-01-16,55.0,1475.0,1.49,51.0,92.0,77.0,81.71428571428571,78.85714285714286,60.642857142857146,24.21923674626057,4,1,0,0,0.0,-55.0
2015-01-17,71.0,1403.0,1.49,55.0,112.0,60.0,75.85714285714286,79.64285714285714,58.357142857142854,20.317714532139554,5,1,0,0,0.0,-72.0
2015-01-18,57.0,1346.0,1.49,71.0,96.0,1.0,70.28571428571429,83.64285714285714,56.17857142857143,19.189530875925218,6,1,0,0,0.0,-57.0
2015-01-19,34.0,1312.0,1.49,57.0,93.0,69.0,61.857142857142854,81.14285714285714,56.75,20.46483627614738,0,1,0,0,0.0,-34.0
2015-01-20,47.0,1265.0,1.49,34.0,65.0,98.0,59.285714285714285,77.5,58.42857142857143,21.12434839795277,1,1,0,0,0.0,-47.0
2015-01-21,88.0,1177.0,1.29,47.0,100.0,119.0,57.57142857142857,75.28571428571429,61.07142857142857,17.434230150837628,2,1,0,0,-0.19999999999999996,-88.0
2015-01-22,51.0,1126.0,1.29,88.0,51.0,93.0,57.57142857142857,72.28571428571429,62.892857142857146,17.434230150837628,3,1,0,0,0.0,-51.0
2015-01-23,49.0,1076.0,1.29,51.0,55.0,92.0,56.714285714285715,69.21428571428571,63.92857142857143,17.726762119408335,4,1,0,0,0.0,-50.0
2015-01-24,110.0,966.0,1.29,49.0,71.0,112.0,62.285714285714285,69.07142857142857,66.35714285714286,26.78130122376598,5,1,0,0,0.0,-110.0
2015-01-25,30.0,936.0,1.29,110.0,57.0,96.0,58.42857142857143,64.35714285714286,65.82142857142857,29.477998252126543,6,1,0,0,0.0,-30.0
2015-01-26,59.0,877.0,1.29,30.0,34.0,93.0,62.0,61.92857142857143,65.96428571428571,27.47119703738191,0,1,0,0,0.0,-59.0
2015-01-27,97.0,780.0,1.29,59.0,47.0,65.0,69.14285714285714,64.21428571428571,67.32142857142857,29.356592510192943,1,1,0,0,0.0,-97.0
2015-01-28,155.0,625.0,1.29,97.0,88.0,100.0,78.71428571428571,68.14285714285714,72.46428571428571,43.86613836706037,2,1,0,0,0.0,-155.0
2015-01-29,125.0,500.0,1.29,155.0,51.0,51.0,89.28571428571429,73.42857142857143,76.92857142857143,44.97671355162303,3,1,0,0,0.0,-125.0
2015-01-30,100.0,496.0,1.29,125.0,49.0,55.0,96.57142857142857,76.64285714285714,77.75,41.34753980128727,4,1,0,0,0.0,-4.0
2015-01-31,211.0,285.0,1.29,100.0,110.0,71.0,111.0,86.64285714285714,83.14285714285714,60.15812497078001,5,1,0,1,0.0,-211.0
2015-02-01,88.0,197.0,1.29,211.0,30.0,57.0,119.28571428571429,88.85714285714286,86.25,50.33459474925185,6,2,1,0,0.0,-88.0
2015-02-02,114.0,467.0,1.29,88.0,59.0,34.0,127.14285714285714,94.57142857142857,87.85714285714286,43.13323765353318,0,2,0,0,0.0,270.0
2015-02-03,89.0,570.0,1.29,114.0,97.0,47.0,126.0,97.57142857142857,87.53571428571429,44.15880433163903,1,2,0,0,0.0,103.0
2015-02-04,118.0,548.0,1.29,89.0,155.0,88.0,120.71428571428571,99.71428571428571,87.5,42.283622856902234,2,2,0,0,0.0,-22.0
2015-02-05,84.0,1136.0,1.29,118.0,125.0,51.0,114.85714285714286,102.07142857142857,87.17857142857143,44.37878085838068,3,2,0,0,0.0,588.0
2015-02-06,125.0,1299.0,1.29,84.0,100.0,49.0,118.42857142857143,107.5,88.35714285714286,43.988093627166485,4,2,0,0,0.0,163.0
2015-02-07,184.0,1211.0,1.04,125.0,211.0,110.0,114.57142857142857,112.78571428571429,90.92857142857143,34.726825091740906,5,2,0,0,-0.25,-88.0
2015-02-08,107.0,1104.0,1.29,184.0,88.0,30.0,117.28571428571429,118.28571428571429,91.32142857142857,33.00360730644575,6,2,0,0,0.25,-107.0
2015-02-09,70.0,1033.0,1.29,107.0,114.0,59.0,111.0,119.07142857142857,90.5,37.60319135392614,0,2,0,0,0.0,-71.0
2015-02-10,66.0,1063.0,1.29,70.0,89.0,97.0,107.71428571428571,116.85714285714286,90.53571428571429,40.721469708718544,1,2,0,0,0.0,30.0
2015-02-11,89.0,974.0,1.29,66.0,118.0,155.0,103.57142857142857,112.14285714285714,90.14285714285714,40.97502142711299,2,2,0,0,0.0,-89.0
2015-02-12,50.0,1116.0,2.84,89.0,84.0,125.0,98.71428571428571,106.78571428571429,90.10714285714286,45.45222504899788,3,2,0,0,1.5499999999999998,142.0
2015-02-13,20.0,1096.0,2.89,50.0,125.0,100.0,83.71428571428571,101.07142857142857,88.85714285714286,52.16229252922799,4,2,0,0,0.050000000000000266,-20.0
2015-02-14,77.0,1019.0,2.89,20.0,184.0,211.0,68.42857142857143,91.5,89.07142857142857,27.92165911293675,5,2,0,0,0.0,-77.0
2015-02-15,33.0,986.0,2.89,77.0,107.0,88.0,57.857142857142854,87.57142857142857,88.21428571428571,24.707816384217153,6,2,0,0,0.0,-33.0
2015-02-16,47.0,1035.0,2.89,33.0,70.0,114.0,54.57142857142857,82.78571428571429,88.67857142857143,24.35061356418727,0,2,0,0,0.0,49.0
2015-02-17,35.0,1000.0,2.89,47.0,66.0,89.0,50.142857142857146,78.92857142857143,88.25,24.741520914100217,1,2,0,0,0.0,-35.0
2015-02-18,60.0,1228.0,2.89,35.0,89.0,118.0,46.0,74.78571428571429,87.25,18.88562063228712,2,2,0,0,0.0,228.0
2015-02-19,31.0,1197.0,2.89,60.0,50.0,84.0,43.285714285714285,71.0,86.53571428571429,19.567952419830878,3,2,0,0,0.0,-31.0
2015-02-20,35.0,1162.0,2.89,31.0,20.0,125.0,45.42857142857143,64.57142857142857,86.03571428571429,17.280597432353147,4,2,0,0,0.0,-35.0
2015-02-21,80.0,1082.0,2.87,35.0,77.0,184.0,45.857142857142854,57.142857142857146,84.96428571428571,18.206487593058498,5,2,0,0,-0.020000000000000018,-80.0
2015-02-22,42.0,1039.0,2.89,80.0,33.0,107.0,47.142857142857146,52.5,85.39285714285714,17.44924612916537,6,2,0,0,0.020000000000000018,-43.0
2015-02-23,23.0,1016.0,2.89,42.0,47.0,70.0,43.714285714285715,49.142857142857146,84.10714285714286,19.695297964355984,0,2,0,0,0.0,-23.0
2015-02-24,19.0,997.0,2.89,23.0,35.0,66.0,41.42857142857143,45.785714285714285,81.32142857142857,21.701437301533385,1,2,0,0,0.0,-19.0
2015-02-25,18.0,1075.0,2.89,19.0,60.0,89.0,35.42857142857143,40.714285714285715,76.42857142857143,21.51632824048718,2,2,0,0,0.0,78.0
2015-02-26,37.0,1134.0,2.89,18.0,31.0,50.0,36.285714285714285,39.785714285714285,73.28571428571429,21.42984123221869,3,2,0,0,0.0,59.0
2015-02-27,50.0,1084.0,2.89,37.0,35.0,20.0,38.42857142857143,41.92857142857143,71.5,22.021634384222835,4,2,0,0,0.0,-50.0
2015-02-28,127.0,957.0,2.89,50.0,80.0,77.0,45.142857142857146,45.5,68.5,38.10261833272783,5,2,0,1,0.0,-127.0
2015-03-01,123.0,834.0,2.89,127.0,42.0,33.0,56.714285714285715,51.92857142857143,69.75,48.0024800946586,6,3,1,0,0.0,-123.0
2015-03-02,44.0,789.0,2.89,123.0,23.0,47.0,59.714285714285715,51.714285714285715,67.25,46.165334345568155,0,3,0,0,0.0,-45.0
2015-03-03,22.0,767.0,2.89,44.0,19.0,35.0,60.142857142857146,50.785714285714285,64.85714285714286,45.73630422114935,1,3,0,0,0.0,-22.0
2015-03-04,31.0,736.0,2.89,22.0,18.0,60.0,62.0,48.714285714285715,61.75,43.969686527576386,2,3,0,0,0.0,-31.0
2015-03-05,22.0,714.0,2.89,31.0,37.0,31.0,59.857142857142854,48.07142857142857,59.535714285714285,45.72172558506722,3,3,0,0,0.0,-22.0
2015-03-06,40.0,674.0,2.89,22.0,50.0,35.0,58.42857142857143,48.42857142857143,56.5,46.23439247593773,4,3,0,0,0.0,-40.0
2015-03-07,62.0,612.0,2.89,40.0,127.0,80.0,49.142857142857146,47.142857142857146,52.142857142857146,35.43269945228832,5,3,0,0,0.0,-62.0
2015-03-08,59.0,553.0,2.89,62.0,123.0,42.0,40.0,48.357142857142854,50.42857142857143,16.27882059609984,6,3,0,0,0.0,-59.0
2015-03-09,28.0,525.0,2.89,59.0,44.0,23.0,37.714285714285715,48.714285714285715,48.92857142857143,16.740313474905424,0,3,0,0,0.0,-28.0
2015-03-10,68.0,458.0,1.49,28.0,22.0,19.0,44.285714285714285,52.214285714285715,49.0,18.481651132175177,1,3,0,0,-1.4000000000000001,-67.0
2015-03-11,73.0,385.0,1.49,68.0,31.0,18.0,50.285714285714285,56.142857142857146,48.42857142857143,20.188398365680985,2,3,0,0,0.0,-73.0
2015-03-12,87.0,298.0,1.49,73.0,22.0,37.0,59.57142857142857,59.714285714285715,49.75,19.95709684011466,3,3,0,0,0.0,-87.0
2015-03-13,175.0,1878.0,1.29,87.0,40.0,50.0,78.85714285714286,68.64285714285714,55.285714285714285,46.05586669625112,4,3,0,0,-0.19999999999999996,1580.0
2015-03-14,300.0,1575.0,1.29,175.0,62.0,127.0,112.85714285714286,81.0,63.25,94.21151481538503,5,3,0,0,0.0,-303.0
2015-03-15,196.0,1379.0,1.29,300.0,59.0,123.0,132.42857142857142,86.21428571428571,69.07142857142857,95.38143974389898,6,3,0,0,0.0,-196.0
2015-03-16,123.0,1256.0,1.29,196.0,28.0,44.0,146.0,91.85714285714286,71.78571428571429,84.1427358718504,0,3,0,0,0.0,-123.0
2015-03-17,168.0,1088.0,1.29,123.0,68.0,22.0,160.28571428571428,102.28571428571429,76.53571428571429,76.8672324763381,1,3,0,0,0.0,-168.0
2015-03-18,209.0,1263.0,1.29,168.0,73.0,31.0,179.71428571428572,115.0,81.85714285714286,67.7783502447849,2,3,0,0,0.0,175.0
2015-03-19,188.0,1075.0,1.29,209.0,87.0,22.0,194.14285714285714,126.85714285714286,87.46428571428571,54.12771493245851,3,3,0,0,0.0,-188.0
2015-03-20,219.0,856.0,1.29,188.0,175.0,40.0,200.42857142857142,139.64285714285714,94.03571428571429,54.088991926444834,4,3,0,0,0.0,-219.0
2015-03-21,381.0,475.0,1.29,219.0,300.0,62.0,212.0,162.42857142857142,104.78571428571429,80.94030722287442,5,3,0,0,0.0,-381.0
2015-03-22,158.0,317.0,1.29,381.0,196.0,59.0,206.57142857142858,169.5,108.92857142857143,83.4283268098173,6,3,0,0,0.0,-158.0
2015-03-23,12.0,304.0,1.49,158.0,123.0,28.0,190.71428571428572,168.35714285714286,108.53571428571429,108.6856541985712,0,3,0,0,0.19999999999999996,-13.0
2015-03-24,8.0,296.0,1.29,12.0,168.0,68.0,167.85714285714286,164.07142857142858,108.14285714285714,129.15549874915445,1,3,0,0,-0.19999999999999996,-8.0
2015-03-25,10.0,286.0,1.29,8.0,209.0,73.0,139.42857142857142,159.57142857142858,107.85714285714286,140.03315933837135,2,3,0,0,0.0,-10.0
2015-03-26,88.0,774.0,1.29,10.0,188.0,87.0,125.14285714285714,159.64285714285714,109.67857142857143,139.35138866839293,3,3,0,0,0.0,488.0
2015-03-27,196.0,770.0,1.29,88.0,219.0,175.0,121.85714285714286,161.14285714285714,114.89285714285714,137.02120100119365,4,3,0,0,0.0,-4.0
2015-03-28,206.0,660.0,1.29,196.0,381.0,300.0,96.85714285714286,154.42857142857142,117.71428571428571,89.62780180916441,5,3,0,0,0.0,-110.0
2015-03-29,83.0,577.0,1.29,206.0,158.0,196.0,86.14285714285714,146.35714285714286,116.28571428571429,85.48767663905048,6,3,0,0,0.0,-83.0
2015-03-30,0.0,673.0,1.49,83.0,12.0,123.0,84.42857142857143,137.57142857142858,114.71428571428571,87.32288196278061,0,3,0,0,0.19999999999999996,96.0
2015-03-31,0.0,673.0,1.49,0.0,8.0,168.0,83.28571428571429,125.57142857142857,113.92857142857143,88.53382458268757,1,3,0,1,0.0,0.0
2015-04-01,27.0,646.0,1.49,0.0,10.0,209.0,85.71428571428571,112.57142857142857,113.78571428571429,86.39582220939907,2,4,1,0,0.0,-27.0
2015-04-02,27.0,1002.0,1.49,27.0,88.0,188.0,77.0,101.07142857142857,113.96428571428571,89.15903394122962,3,4,0,0,0.0,356.0
2015-04-03,54.0,1044.0,1.49,27.0,196.0,219.0,56.714285714285715,89.28571428571429,114.46428571428571,72.09187260182733,4,4,0,0,0.0,42.0
2015-04-04,136.0,908.0,1.49,54.0,206.0,381.0,46.714285714285715,71.78571428571429,117.10714285714286,49.131504779568594,5,4,0,0,0.0,-136.0
2015-04-05,55.0,853.0,1.49,136.0,83.0,158.0,42.714285714285715,64.42857142857143,116.96428571428571,46.767917371186265,6,4,0,0,0.0,-55.0
2015-04-06,22.0,831.0,1.49,55.0,0.0,12.0,45.857142857142854,65.14285714285714,116.75,44.081094101018714,0,4,0,0,0.0,-22.0
2015-04-07,30.0,801.0,1.49,22.0,0.0,8.0,50.142857142857146,66.71428571428571,115.39285714285714,40.16394972040058,1,4,0,0,0.0,-30.0
2015-04-08,30.0,771.0,1.49,30.0,27.0,10.0,50.57142857142857,68.14285714285714,113.85714285714286,39.890922705368986,2,4,0,0,0.0,-30.0
2015-04-09,30.0,930.0,1.49,30.0,27.0,88.0,51.0,64.0,111.82142857142857,39.61060464067683,3,4,0,0,0.0,159.0
2015-04-10,44.0,1078.0,1.49,30.0,54.0,196.0,49.57142857142857,53.142857142857146,107.14285714285714,39.66466581588358,4,4,0,0,0.0,148.0
2015-04-11,39.0,1423.0,1.49,44.0,136.0,206.0,35.714285714285715,41.214285714285715,97.82142857142857,11.086242010021921,5,4,0,0,0.0,345.0
2015-04-12,57.0,1366.0,1.49,39.0,55.0,83.0,36.0,39.357142857142854,92.85714285714286,11.676186592091883,6,4,0,0,0.0,-57.0
2015-04-13,30.0,1336.0,1.49,57.0,22.0,0.0,37.142857142857146,41.5,89.53571428571429,10.399175791516832,0,4,0,0,0.0,-30.0
2015-04-14,47.0,1385.0,1.49,30.0,30.0,0.0,39.57142857142857,44.857142857142854,85.21428571428571,10.438025721006483,1,4,0,0,0.0,49.0
2015-04-15,74.0,1311.0,1.49,47.0,30.0,27.0,45.857142857142854,48.214285714285715,80.39285714285714,15.657038581509191,2,4,0,0,0.0,-74.0
2015-04-16,114.0,1196.0,1.39,74.0,30.0,27.0,57.857142857142854,54.42857142857143,77.75,28.445436490637018,3,4,0,0,-0.10000000000000009,-115.0
2015-04-17,40.0,1156.0,1.39,114.0,44.0,54.0,57.285714285714285,53.42857142857143,71.35714285714286,28.808067653085807,4,4,0,0,0.0,-40.0
2015-04-18,62.0,1094.0,1.39,40.0,39.0,136.0,60.57142857142857,48.142857142857146,59.964285714285715,27.663797900608667,5,4,0,0,0.0,-62.0
2015-04-19,62.0,1032.0,1.39,62.0,57.0,55.0,61.285714285714285,48.642857142857146,56.535714285714285,27.620730654795643,6,4,0,0,0.0,-62.0
2015-04-20,135.0,897.0,1.39,62.0,30.0,22.0,76.28571428571429,56.714285714285715,60.92857142857143,35.25485444452669,0,4,0,0,0.0,-135.0
2015-04-21,175.0,722.0,1.39,135.0,47.0,30.0,94.57142857142857,67.07142857142857,66.89285714285714,48.310996480639666,1,4,0,0,0.0,-175.0
2015-04-22,82.0,736.0,1.39,175.0,74.0,30.0,95.71428571428571,70.78571428571429,69.46428571428571,47.835531723166746,2,4,0,0,0.0,14.0
2015-04-23,62.0,674.0,1.4,82.0,114.0,30.0,88.28571428571429,73.07142857142857,68.53571428571429,48.55482909630542,3,4,0,0,0.010000000000000009,-62.0
2015-04-24,88.0,586.0,1.4,62.0,40.0,44.0,95.14285714285714,76.21428571428571,64.67857142857143,43.750918357708265,4,4,0,0,0.0,-88.0
2015-04-25,152.0,434.0,1.4,88.0,62.0,39.0,108.0,84.28571428571429,62.75,45.574115460423286,5,4,0,0,0.0,-152.0
2015-04-26,64.0,370.0,1.4,152.0,62.0,57.0,108.28571428571429,84.78571428571429,62.07142857142857,45.24273159198894,6,4,0,0,0.0,-64.0
2015-04-27,67.0,591.0,1.4,64.0,135.0,30.0,98.57142857142857,87.42857142857143,64.46428571428571,45.84705422328,0,4,0,0,0.0,221.0
2015-04-28,73.0,806.0,1.39,67.0,175.0,47.0,84.0,89.28571428571429,67.07142857142857,31.458967984768123,1,4,0,0,-0.010000000000000009,215.0
2015-04-29,130.0,676.0,1.39,73.0,82.0,74.0,90.85714285714286,93.28571428571429,70.75,35.87212739453183,2,4,0,0,0.0,-130.0
2015-04-30,115.0,657.0,1.39,130.0,62.0,114.0,98.42857142857143,93.35714285714286,73.89285714285714,34.326166612159156,3,4,0,1,0.0,-19.0
2015-05-01,260.0,397.0,1.39,115.0,88.0,40.0,123.0,109.07142857142857,81.25,69.33012813104168,4,5,1,0,0.0,-260.0
2015-05-02,228.0,169.0,1.39,260.0,152.0,62.0,133.85714285714286,120.92857142857143,84.53571428571429,79.79020109309273,5,5,0,0,0.0,-228.0
2015-05-03,120.0,49.0,1.39,228.0,64.0,62.0,141.85714285714286,125.07142857142857,86.85714285714286,74.23258173117904,6,5,0,0,0.0,-120.0
2015-05-04,31.0,18.0,1.39,120.0,67.0,135.0,136.71428571428572,117.64285714285714,87.17857142857143,81.202861783959,0,5,0,0,0.0,-31.0
2015-05-05,0.0,18.0,1.39,31.0,73.0,175.0,126.28571428571429,105.14285714285714,86.10714285714286,94.36933521314758,1,5,0,0,0.0,0.0
2015-05-06,3.0,15.0,1.39,0.0,130.0,82.0,108.14285714285714,99.5,85.14285714285714,105.13075758538118,2,5,0,0,0.0,-3.0
2015-05-07,0.0,15.0,1.39,3.0,115.0,62.0,91.71428571428571,95.07142857142857,84.07142857142857,112.60064281301753,3,5,0,0,0.0,0.0
2015-05-08,0.0,15.0,1.39,0.0,260.0,88.0,54.57142857142857,88.78571428571429,82.5,88.04138637189736,4,5,0,0,0.0,0.0
2015-05-09,0.0,15.0,0.0,0.0,228.0,152.0,22.0,77.92857142857143,81.10714285714286,44.68780594300871,5,5,0,0,-1.39,0.0
2015-05-10,0.0,15.0,1.49,0.0,120.0,64.0,4.857142857142857,73.35714285714286,79.07142857142857,11.58200574783421,6,5,0,0,1.49,0.0
2015-05-11,1.0,14.0,1.49,0.0,31.0,67.0,0.5714285714285714,68.64285714285714,78.03571428571429,1.133893419031319,0,5,0,0,0.0,-1.0
2015-05-12,0.0,14.0,1.49,1.0,0.0,73.0,0.5714285714285714,63.42857142857143,76.35714285714286,1.1338934190313192,1,5,0,0,0.0,0.0
2015-05-13,1.0,13.0,1.49,0.0,3.0,130.0,0.2857142857142857,54.214285714285715,73.75,0.48795003648277,2,5,0,0,0.0,-1.0
2015-05-14,1.0,12.0,1.49,1.0,0.0,115.0,0.42857142857142855,46.07142857142857,69.71428571428571,0.5345224838325882,3,5,0,0,0.0,-1.0
2015-05-15,1.0,10.0,1.49,1.0,0.0,260.0,0.5714285714285714,27.571428571428573,68.32142857142857,0.5345224838325648,4,5,0,0,0.0,-2.0
2015-05-16,0.0,10.0,1.49,1.0,0.0,228.0,0.5714285714285714,11.285714285714286,66.10714285714286,0.5345224838325648,5,5,0,0,0.0,0.0
2015-05-17,0.0,10.0,1.49,0.0,0.0,120.0,0.5714285714285714,2.7142857142857144,63.892857142857146,0.5345224838325648,6,5,0,0,0.0,0.0
2015-05-18,0.0,10.0,1.49,0.0,1.0,31.0,0.42857142857142855,0.5,59.07142857142857,0.5345224838325882,0,5,0,0,0.0,0.0
2015-05-19,1.0,9.0,1.49,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,52.857142857142854,0.5345224838325648,1,5,0,0,0.0,-1.0
2015-05-20,0.0,9.0,1.49,1.0,1.0,3.0,0.42857142857142855,0.35714285714285715,49.92857142857143,0.5345224838325882,2,5,0,0,0.0,0.0
2015-05-21,0.0,9.0,1.49,0.0,1.0,0.0,0.2857142857142857,0.35714285714285715,47.714285714285715,0.48795003648277,3,5,0,0,0.0,0.0
2015-05-22,0.0,9.0,1.49,0.0,1.0,0.0,0.14285714285714285,0.35714285714285715,44.57142857142857,0.37796447302023795,4,5,0,0,0.0,0.0
2015-05-23,0.0,9.0,1.49,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,39.142857142857146,0.37796447302023795,5,5,0,0,0.0,0.0
2015-05-24,0.0,9.0,1.49,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,36.857142857142854,0.37796447302023795,6,5,0,0,0.0,0.0
2015-05-25,0.0,9.0,1.39,0.0,0.0,1.0,0.14285714285714285,0.2857142857142857,34.464285714285715,0.37796447302023795,0,5,0,0,-0.10000000000000009,0.0
2015-05-26,0.0,9.0,1.39,0.0,1.0,0.0,0.0,0.2857142857142857,31.857142857142858,0.0,1,5,0,0,0.0,0.0
2015-05-27,0.0,9.0,1.39,0.0,0.0,1.0,0.0,0.21428571428571427,27.214285714285715,0.0,2,5,0,0,0.0,0.0
2015-05-28,0.0,9.0,1.39,0.0,0.0,1.0,0.0,0.14285714285714285,23.107142857142858,0.0,3,5,0,0,0.0,0.0
2015-05-29,0.0,9.0,1.39,0.0,0.0,1.0,0.0,0.07142857142857142,13.821428571428571,0.0,4,5,0,0,0.0,0.0
2015-05-30,0.0,9.0,1.39,0.0,0.0,0.0,0.0,0.07142857142857142,5.678571428571429,0.0,5,5,0,0,0.0,0.0
2015-05-31,0.0,9.0,1.39,0.0,0.0,0.0,0.0,0.07142857142857142,1.3928571428571428,0.0,6,5,0,1,0.0,0.0
2015-06-01,0.0,105.0,1.39,0.0,0.0,0.0,0.0,0.07142857142857142,0.2857142857142857,0.0,0,6,1,0,0.0,96.0
2015-06-02,0.0,105.0,1.39,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0,1,6,0,0,0.0,0.0
2015-06-03,0.0,105.0,1.39,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,2,6,0,0,0.0,0.0
2015-06-04,0.0,105.0,1.39,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,3,6,0,0,0.0,0.0
2015-06-05,168.0,1377.0,1.39,0.0,0.0,0.0,24.0,12.0,6.178571428571429,63.498031465550206,4,6,0,0,0.0,1272.0
2015-06-06,201.0,1176.0,1.2,168.0,0.0,0.0,52.714285714285715,26.357142857142858,13.357142857142858,90.52939538388306,5,6,0,0,-0.18999999999999995,-201.0
2015-06-07,147.0,1029.0,1.19,201.0,0.0,0.0,73.71428571428571,36.857142857142854,18.607142857142858,93.2714931185913,6,6,0,0,-0.010000000000000009,-147.0
2015-06-08,119.0,910.0,1.19,147.0,0.0,0.0,90.71428571428571,45.357142857142854,22.821428571428573,88.30952059982785,0,6,0,0,0.0,-119.0
2015-06-09,122.0,788.0,1.19,119.0,0.0,0.0,108.14285714285714,54.07142857142857,27.178571428571427,78.9671420516756,1,6,0,0,0.0,-122.0
2015-06-10,149.0,639.0,1.19,122.0,0.0,0.0,129.42857142857142,64.71428571428571,32.464285714285715,63.53176933067188,2,6,0,0,0.0,-149.0
2015-06-11,111.0,720.0,1.19,149.0,0.0,0.0,145.28571428571428,72.64285714285714,36.392857142857146,31.74226564962576,3,6,0,0,0.0,81.0
2015-06-12,95.0,721.0,1.19,111.0,168.0,0.0,134.85714285714286,79.42857142857143,39.75,34.87323984293461,4,6,0,0,0.0,1.0
2015-06-13,237.0,675.0,1.19,95.0,201.0,0.0,140.0,96.35714285714286,48.214285714285715,46.850827100489745,5,6,0,0,0.0,-46.0
2015-06-14,110.0,565.0,1.19,237.0,147.0,0.0,134.71428571428572,104.21428571428571,52.142857142857146,48.002480094658445,6,6,0,0,0.0,-110.0
2015-06-15,104.0,653.0,1.19,110.0,119.0,0.0,132.57142857142858,111.64285714285714,55.857142857142854,49.14216500066278,0,6,0,0,0.0,88.0
2015-06-16,61.0,592.0,1.19,104.0,122.0,0.0,123.85714285714286,116.0,58.0,56.22700588219309,1,6,0,0,0.0,-61.0
2015-06-17,40.0,1127.0,1.29,61.0,149.0,0.0,108.28571428571429,118.85714285714286,59.42857142857143,62.811130345171186,2,6,0,0,0.10000000000000009,535.0
2015-06-18,114.0,1301.0,1.29,40.0,111.0,0.0,108.71428571428571,127.0,63.5,62.84296376873138,3,6,0,0,0.0,174.0
2015-06-19,129.0,1172.0,1.29,114.0,95.0,168.0,113.57142857142857,124.21428571428571,68.10714285714286,62.920206459867636,4,6,0,0,0.0,-129.0
2015-06-20,111.0,1061.0,1.29,129.0,237.0,201.0,95.57142857142857,117.78571428571429,72.07142857142857,32.29477327606393,5,6,0,0,0.0,-111.0
2015-06-21,146.0,915.0,1.29,111.0,110.0,147.0,100.71428571428571,117.71428571428571,77.28571428571429,37.433114955051316,6,6,0,0,0.0,-146.0
2015-06-22,57.0,858.0,1.49,146.0,104.0,119.0,94.0,113.28571428571429,79.32142857142857,40.808495847474276,0,6,0,0,0.19999999999999996,-57.0
2015-06-23,19.0,839.0,1.49,57.0,61.0,122.0,88.0,105.92857142857143,80.0,48.77841052487593,1,6,0,0,0.0,-19.0
2015-06-24,27.0,1291.0,1.49,19.0,40.0,149.0,86.14285714285714,97.21428571428571,80.96428571428571,51.1026045371093,2,6,0,0,0.0,452.0
2015-06-25,62.0,1229.0,1.49,27.0,114.0,111.0,78.71428571428571,93.71428571428571,83.17857142857143,50.14882612688713,3,6,0,0,0.0,-62.0
2015-06-26,95.0,1902.0,1.49,62.0,129.0,95.0,73.85714285714286,93.71428571428571,86.57142857142857,45.93629128633322,4,6,0,0,0.0,673.0
2015-06-27,183.0,1719.0,1.39,95.0,111.0,237.0,84.14285714285714,89.85714285714286,93.10714285714286,61.17305662743077,5,6,0,0,-0.10000000000000009,-183.0
2015-06-28,94.0,1624.0,1.39,183.0,146.0,110.0,76.71428571428571,88.71428571428571,96.46428571428571,55.28325329824657,6,6,0,0,0.0,-95.0
2015-06-29,116.0,1606.0,1.39,94.0,57.0,104.0,85.14285714285714,89.57142857142857,100.60714285714286,56.26552695753873,0,6,0,0,0.0,-18.0
2015-06-30,63.0,1543.0,1.39,116.0,19.0,61.0,91.42857142857143,89.71428571428571,102.85714285714286,49.722084774129364,1,6,0,1,0.0,-63.0
2015-07-01,147.0,1396.0,1.39,63.0,27.0,40.0,108.57142857142857,97.35714285714286,108.10714285714286,44.18467736994019,2,7,1,0,0.0,-147.0
2015-07-02,101.0,1295.0,1.39,147.0,62.0,114.0,114.14285714285714,96.42857142857143,111.71428571428571,39.54924597439054,3,7,0,0,0.0,-101.0
2015-07-03,248.0,1047.0,1.29,101.0,95.0,129.0,136.0,104.92857142857143,114.57142857142857,62.705661626363415,4,7,0,0,-0.09999999999999987,-248.0
2015-07-04,142.0,905.0,1.29,248.0,183.0,111.0,130.14285714285714,107.14285714285714,112.46428571428571,59.41220012598011,5,7,0,0,0.0,-142.0
2015-07-05,186.0,719.0,1.29,142.0,94.0,146.0,143.28571428571428,110.0,113.85714285714286,60.25422332560111,6,7,0,0,0.0,-186.0
2015-07-06,109.0,898.0,1.29,186.0,116.0,57.0,142.28571428571428,113.71428571428571,113.5,60.83780153192651,0,7,0,0,0.0,179.0
2015-07-07,228.0,957.0,1.29,109.0,63.0,19.0,165.85714285714286,128.64285714285714,117.28571428571429,56.831413178008376,1,7,0,0,0.0,59.0
2015-07-08,66.0,1083.0,1.29,228.0,147.0,27.0,154.28571428571428,131.42857142857142,114.32142857142857,68.3830249055866,2,7,0,0,0.0,126.0
2015-07-09,182.0,901.0,1.29,66.0,101.0,62.0,165.85714285714286,140.0,116.85714285714286,64.61276595077403,3,7,0,0,0.0,-182.0
